lat,lon,depth,chlor_a,current_speed,salinity,sst
-67.0,-92.0,,,0.0748113821524421,33.58827614784241,-1.7430750000000028
-67.0,-91.0,,,0.1190747007150172,33.579952001571655,-1.7421250000000015
-67.0,-90.0,,,0.2208042518917735,33.564908504486084,-1.7054062500000051
-67.0,-89.0,,,0.2835047537537719,33.586265563964844,-1.7053625000000032
-67.0,-88.0,,,0.2211952815298693,33.64852786064148,-1.7342625000000038
-67.0,-87.0,,,0.2710854311208398,33.71971297264099,-1.7701937500000053
-67.0,-86.0,,,0.1317105520696939,33.72750520706177,-1.7684500000000045
-67.0,-85.0,,,0.0729900312267518,33.672916889190674,-1.7576812500000032
-67.0,-84.0,,,0.1079283581050799,33.674238204956055,-1.7463937500000057
-67.0,-83.0,,,0.1097754633670982,33.75639533996582,-1.7301750000000031
-67.0,-82.0,,,0.1916289846190108,33.81657028198242,-1.735200000000003
-67.0,-81.0,,,0.2070760242134731,33.792720317840576,-1.7670125000000045
-67.0,-80.0,,,0.1369153947199832,33.779011964797974,-1.7883062500000073
-67.0,-79.0,,,0.1805565753422664,33.771992206573486,-1.796118750000009
-67.0,-78.0,,,0.1504149735469309,33.68572545051575,-1.7931562500000058
-67.0,-77.0,,,0.1716506455093441,33.56263971328735,-1.792025000000007
-67.0,-76.0,,,0.0805191142965509,33.54729986190796,-1.7808750000000064
-67.0,-75.0,,,0.0465183622195823,33.564783811569214,-1.7742750000000034
-67.0,-74.0,,,0.0956806929216625,33.51588845252991,-1.7942562500000077
-67.0,-73.0,,,0.103874294854337,33.4559428691864,-1.798950000000008
-67.0,-72.0,,,0.0816391217933171,33.452439308166504,-1.7995312500000114
-67.0,-71.0,,,0.1520473087755948,33.43245530128479,-1.7996500000000086
-67.0,-70.0,,,0.1076173580924407,33.369188181559245,-1.7983250000000055
-67.0,-69.0,,,0.0644134498783022,33.36626434326172,-2.1631562500000077
-67.0,-68.0,,,0.0618047081654121,33.35899353027344,-4.388787500000016
-67.0,-67.0,,,,33.35350513458252,-4.766462500000019
-67.0,-66.0,,,,,-7.768000000000029
-67.0,-65.0,,,,,-5.4896187500000195
-67.0,-64.0,,,,,-2.440212500000005
-67.0,-63.0,,,,,-1.6834312499999986
-67.0,-62.0,,,,,-1.7081999999999975
-67.0,-61.0,,,0.0477643065848528,,-1.7494437499999993
-67.0,-60.0,,,0.0419805665862929,,-1.7898125000000018
-67.0,-59.0,,,0.0465668533350036,,-1.7999312500000102
-67.0,-58.0,,,0.052256224867361,,-1.8000000000000114
-67.0,-57.0,,,0.0646167679953057,,-1.8000000000000114
-67.0,-56.0,,,0.0649936021622597,,-1.7999500000000097
-67.0,-55.0,,,0.0625008811401112,,-1.7999687500000108
-67.0,-54.0,,,0.0534673320138322,,-1.7999750000000105
-67.0,-53.0,,,0.0442095085940201,,-1.7963437500000083
-67.0,-52.0,,,0.0417832615542488,,-1.7985625000000094
-67.0,-51.0,,,0.0448424510739272,,-1.8000000000000114
-67.0,-50.0,,,0.0398101865722851,,-1.8000000000000114
-67.0,-49.0,,,0.0330999270881641,,-1.8000000000000114
-67.0,-48.0,,,0.0269344452457641,,-1.8000000000000114
-67.0,-47.0,,,0.0235885932881164,,-1.8000000000000114
-67.0,-46.0,,,0.0253310447815358,,-1.8000000000000114
-67.0,-45.0,,,0.0314777144912873,,-1.8000000000000114
-67.0,-44.0,,,0.0323054019217724,,-1.8000000000000114
-67.0,-43.0,,,0.0277159793460969,,-1.8000000000000114
-67.0,-42.0,,,0.0275125494793342,,-1.8000000000000114
-67.0,-41.0,,,0.0353550883271008,,-1.8000000000000114
-67.0,-40.0,,,0.0429692899175783,,-1.8000000000000114
-67.0,-39.0,,,0.0460535408998502,,-1.8000000000000114
-67.0,-38.0,,,0.0466253095109455,,-1.8000000000000114
-67.0,-37.0,,,0.0444697122409199,,-1.8000000000000114
-67.0,-36.0,,,0.0399591838374756,,-1.8000000000000114
-67.0,-35.0,,,0.0411749519756397,,-1.8000000000000114
-67.0,-34.0,,,0.0424794965025017,,-1.8000000000000114
-67.0,-33.0,,,0.0431323944106395,,-1.8000000000000114
-67.0,-32.0,,,0.040036659188023,,-1.8000000000000114
-67.0,-31.0,,,0.0378180628923016,,-1.8000000000000114
-67.0,-30.0,,,0.0352520068078668,,-1.8000000000000114
-67.0,-29.0,,,0.0328300534281953,,-1.8000000000000114
-67.0,-28.0,,,0.0306910118976934,,-1.8000000000000114
-67.0,-27.0,,,0.0293135025208081,,-1.8000000000000114
-67.0,-26.0,,,0.0289887940455693,,-1.8000000000000114
-67.0,-25.0,,,0.0293068747787689,,-1.8000000000000114
-67.0,-24.0,,,0.0295610833402278,,-1.8000000000000114
-67.0,-23.0,,,0.0300743267977686,,-1.8000000000000114
-67.0,-22.0,,,0.0313725170388211,,-1.8000000000000114
-67.0,-21.0,,,0.0307452706623406,,-1.8000000000000114
-67.0,-20.0,,,0.0295885611122821,,-1.8000000000000114
-67.0,-19.0,,,0.0253707820335828,,-1.8000000000000114
-67.0,-18.0,,,0.0205780571461037,,-1.8000000000000114
-67.0,-17.0,,,0.0182313835570183,,-1.8000000000000114
-67.0,-16.0,,,0.017010461822053,,-1.8000000000000114
-67.0,-15.0,,,0.0160328032582177,,-1.8000000000000114
-67.0,-14.0,,,0.0159226723719987,,-1.8000000000000114
-67.0,-13.0,,,0.0162816324613565,,-1.8000000000000114
-67.0,-12.0,,,0.0178538930075515,,-1.8000000000000114
-67.0,-11.0,,,0.0261208874223669,,-1.8000000000000114
-67.0,-10.0,,,0.035179114226188,,-1.8000000000000114
-67.0,-9.0,,,0.0363438317555844,,-1.8000000000000114
-67.0,-8.0,,,0.0349756285642413,33.866583824157715,-1.8000000000000114
-67.0,-7.0,,,0.0377613133651368,33.831706523895264,-1.8000000000000114
-67.0,-6.0,,,0.0404331821272713,33.80678939819336,-1.8000000000000114
-67.0,-5.0,,,0.0400215650737321,33.75511717796326,-1.8000000000000114
-67.0,-4.0,,,0.0416439261225925,33.736942529678345,-1.8000000000000114
-67.0,-3.0,,,0.045661231240913,33.76094198226929,-1.8000000000000114
-67.0,-2.0,,,0.0352601429948275,33.80268669128418,-1.79995625000001
-67.0,-1.0,,,0.0404816403923915,33.791247844696045,-1.7999500000000102
-67.0,-0.0,,,0.0416811715555806,33.86213827133179,-1.7993562500000106
-67.0,1.0,,,0.048711213853788,34.043965339660645,-1.7998125000000094
-67.0,2.0,,,0.0458373042166966,34.15794944763184,-1.8000000000000114
-67.0,3.0,,,0.0418982824697232,34.18651795387268,-1.8000000000000114
-67.0,4.0,,,0.0482538612083727,34.18397569656372,-1.8000000000000114
-67.0,5.0,,,0.0530014705386295,34.1124210357666,-1.8000000000000114
-67.0,6.0,,,0.0501822568816869,34.00646138191223,-1.8000000000000114
-67.0,7.0,,,0.0572206428483355,33.927412271499634,-1.8000000000000114
-67.0,8.0,,,0.0518339371615053,33.92608594894409,-1.7999812500000107
-67.0,9.0,,,0.0534638921835485,33.970489263534546,-1.7999750000000105
-67.0,10.0,,,0.0687948544702646,33.988091230392456,-1.8000000000000114
-67.0,11.0,,,0.0808916529384104,33.93751382827759,-1.8000000000000114
-67.0,12.0,,,0.0867751427470014,33.91657733917236,-1.8000000000000114
-67.0,13.0,,,0.079467112797405,33.91151809692383,-1.8000000000000114
-67.0,14.0,,,0.0639827595708838,33.86384916305542,-1.8000000000000114
-67.0,15.0,,,0.0516534717619783,33.809600830078125,-1.8000000000000114
-67.0,16.0,,,0.0485029815242007,33.81033492088318,-1.8000000000000114
-67.0,17.0,,,0.0502672022423262,33.79624605178833,-1.8000000000000114
-67.0,18.0,,,0.0542209426669392,33.723154067993164,-1.8000000000000114
-67.0,19.0,,,0.0570089150954538,33.68046998977661,-1.8000000000000114
-67.0,20.0,,,0.0582283637067761,33.711647510528564,-1.8000000000000114
-67.0,21.0,,,0.0667748904036775,33.71638035774231,-1.8000000000000114
-67.0,22.0,,,0.0633343369274853,33.70497274398804,-1.8000000000000114
-67.0,23.0,,,0.0565614163637537,33.73297905921936,-1.8000000000000114
-67.0,24.0,,,0.0563723721694292,33.811432123184204,-1.8000000000000114
-67.0,25.0,,,0.0592516198044285,33.825047969818115,-1.8000000000000114
-67.0,26.0,,,0.0587791459158964,33.74335837364197,-1.8000000000000114
-67.0,27.0,,,0.0549881243790285,33.69952917098999,-1.8000000000000114
-67.0,28.0,,,0.0564324189043701,33.7099711894989,-1.8000000000000114
-67.0,29.0,,,0.0687609810819297,33.686848163604736,-1.8000000000000114
-67.0,30.0,,,0.0778709017241971,33.6512610912323,-1.8000000000000114
-67.0,31.0,,,0.0712485283050688,33.64351501464844,-1.8000000000000114
-67.0,32.0,,,0.0648871294174559,33.67938486735026,-1.8000000000000114
-67.0,33.0,,,0.0631590276878726,33.72483901977539,-1.8000000000000114
-67.0,34.0,,,0.0432929127932651,33.88444137573242,-1.8000000000000114
-67.0,35.0,,,0.0353814966234656,33.95177936553955,-1.8000000000000114
-67.0,36.0,,,0.0385157343389398,33.932918548583984,-1.8000000000000114
-67.0,37.0,,,0.0494369760380031,34.077847480773926,-1.8000000000000114
-67.0,38.0,,,0.0487803962660321,34.14937400817871,-1.8000000000000114
-67.0,39.0,,,0.049144947006538,34.060787200927734,-1.8000000000000114
-67.0,40.0,,,0.0532295214081517,34.038429260253906,-1.8000000000000114
-67.0,41.0,,,0.0613166080072743,34.09005546569824,-1.7999812500000107
-67.0,42.0,,,0.0599779404234837,34.099443435668945,-1.8000000000000114
-67.0,43.0,,,0.0454554873795198,34.055015563964844,-1.8000000000000114
-67.0,44.0,,,0.0400162224896496,34.08194732666016,-1.7998625000000068
-67.0,45.0,,,0.0417138050560299,34.11392688751221,-1.7993250000000056
-67.0,46.0,,,0.0366437451384696,,-2.172293750000004
-67.0,47.0,,,0.0405738888316068,,-2.9184750000000017
-67.0,48.0,,,0.045870138960346,,-1.7991562500000018
-67.0,49.0,,,0.0246927970671057,,-4.410462500000011
-67.0,50.0,,,0.0522316004372205,,-4.410706250000018
-67.0,51.0,,,,,-7.395000000000027
-67.0,52.0,,,,,-7.768000000000029
-67.0,53.0,,,,,-7.768000000000029
-67.0,54.0,,,,,-7.768000000000029
-67.0,55.0,,,,,-7.768000000000029
-67.0,56.0,,,,,-7.768000000000029
-67.0,57.0,,,0.0478034621831311,,-6.275975000000024
-67.0,58.0,,,0.0595540879360561,,-4.410662500000011
-67.0,59.0,,,0.0560433066325382,,-2.918737500000007
-67.0,60.0,,,0.033890997389341,,-1.7995312500000011
-67.0,61.0,,,0.0255498541165947,,-1.799706250000004
-67.0,62.0,,,0.0273466648797233,,-1.7996750000000006
-67.0,63.0,,,0.0520304153850599,,-1.7996500000000002
-67.0,64.0,,,0.101541823170281,,-1.7997875000000043
-67.0,65.0,,,0.0690275126659546,,-1.7995875000000001
-67.0,66.0,,,0.0913386224575315,,-1.799531250000003
-67.0,67.0,,,0.0620418740398966,,-1.7994937500000021
-67.0,68.0,,,0.0828750698720279,,-1.7987750000000013
-67.0,69.0,,,0.0731122533181692,,-1.7981562500000006
-67.0,70.0,,,0.0599017787514966,,-1.7985687499999998
-67.0,71.0,,,0.0350378654784178,,-1.7996875000000052
-67.0,72.0,,,0.0284096810487492,,-1.7999687500000103
-67.0,73.0,,,0.0251586641134771,33.68229420979818,-1.8000000000000114
-67.0,74.0,,,0.0259473647010838,33.76772594451904,-1.8000000000000114
-67.0,75.0,,,0.0292408289089256,33.8383674621582,-1.7999937500000112
-67.0,76.0,,,0.0305522522150989,,-1.7999437500000102
-67.0,77.0,,,0.0264084712055532,,-1.8000000000000114
-67.0,78.0,,,0.0323755463495349,,-1.799987500000011
-67.0,79.0,,,0.0476945681656715,,-1.7998375000000089
-67.0,80.0,,,0.0735892545560829,,-1.7995750000000101
-67.0,81.0,,,0.1257990809835171,,-1.7992312500000076
-67.0,82.0,,,0.1254721290930811,,-2.5399125000000082
-67.0,83.0,,,0.0352341076072817,,-2.903662500000006
-67.0,84.0,,,0.0215891259260635,,-3.269412500000007
-67.0,85.0,,,0.0543716022216116,,-3.260993750000009
-67.0,86.0,,,,,-4.010081250000012
-67.0,87.0,,,,,-4.763143750000015
-67.0,88.0,,,,,-6.267293750000022
-67.0,89.0,,,,,-6.645793750000024
-67.0,90.0,,,0.1405580704284781,,-6.274225000000024
-67.0,91.0,,,,,-7.021375000000026
-67.0,92.0,,,,,-7.394700000000027
-67.0,93.0,,,,,-6.648031250000026
-67.0,94.0,,,,,-6.273543750000022
-67.0,95.0,,,,,-7.393437500000028
-67.0,96.0,,,,,-6.267656250000023
-67.0,97.0,,,,,-6.640168750000025
-67.0,98.0,,,,,-7.391437500000028
-67.0,99.0,,,,,-6.632131250000024
-67.0,100.0,,,,,-7.389643750000028
-67.0,101.0,,,,,-7.768000000000029
-67.0,102.0,,,,,-7.768000000000029
-67.0,103.0,,,,,-7.768000000000029
-67.0,104.0,,,,,-7.768000000000029
-67.0,105.0,,,,,-7.768000000000029
-67.0,106.0,,,,,-7.768000000000029
-67.0,107.0,,,,,-7.768000000000029
-67.0,108.0,,,,,-7.394681250000028
-67.0,109.0,,,0.0822036770190709,,-6.275281250000024
-67.0,110.0,,,,,-6.648531250000024
-67.0,111.0,,,,,-7.768000000000029
-67.0,112.0,,,,,-7.768000000000029
-67.0,113.0,,,,,-7.768000000000029
-67.0,114.0,,,,,-7.768000000000029
-67.0,115.0,,,,,-7.768000000000029
-67.0,116.0,,,,,-7.768000000000029
-67.0,117.0,,,0.1353455563810019,,-5.902862500000023
-67.0,118.0,,,0.0934478691054303,,-4.783643750000015
-67.0,119.0,,,0.0344276567250296,,-4.783681250000013
-67.0,120.0,,,0.0411449798440653,,-5.529893750000021
-67.0,121.0,,,0.1126578381875155,,-6.276000000000025
-67.0,122.0,,,0.1182109902024769,,-7.022000000000027
-67.0,123.0,,,0.0676148720552051,,-6.276000000000025
-67.0,124.0,,,,,-7.022000000000027
-67.0,125.0,,,,,-6.649000000000027
-67.0,126.0,,,,,-7.768000000000029
-67.0,127.0,,,,,-6.275693750000025
-67.0,128.0,,,0.2597945645232891,,-4.783393750000019
-67.0,129.0,,,0.2092374780411429,,-4.4099062500000175
-67.0,130.0,,,0.1962741364717541,,-7.768000000000029
-67.0,131.0,,,,,-7.768000000000029
-67.0,132.0,,,,,-7.768000000000029
-67.0,133.0,,,,,-7.768000000000029
-67.0,134.0,,,,,-7.768000000000029
-67.0,135.0,,,,,-7.768000000000029
-67.0,136.0,,,,,-7.768000000000029
-67.0,137.0,,,,,-7.768000000000029
-67.0,138.0,,,,,-7.768000000000029
-67.0,139.0,,,,,-7.768000000000029
-67.0,140.0,,,,,-6.647712500000026
-67.0,141.0,,,,,-6.271437500000024
-67.0,142.0,,,0.0727281603925853,,-5.894718750000022
-67.0,143.0,,,0.0709030352256979,,-4.7704875000000175
-67.0,144.0,,,0.0659064412792503,,-4.767100000000019
-67.0,145.0,,,0.0643976109542574,,-4.008643750000017
-67.0,146.0,,,0.0558326997111575,,-1.780656250000007
-67.0,147.0,,,0.1758067105476504,,-1.7986187500000017
-67.0,148.0,,,0.2549519807512864,,-1.7992812499999982
-67.0,149.0,,,0.0692784717445938,,-1.7995125000000012
-67.0,150.0,,,0.0675529813205844,,-1.7995250000000031
-67.0,151.0,,,0.0605643225053099,,-1.7983562500000088
-67.0,152.0,,,0.0632759144046509,,-1.799681250000011
-67.0,153.0,,,0.0757105455534835,,-1.8000000000000114
-67.0,154.0,,,0.0966031460055287,,-1.8000000000000114
-67.0,155.0,,,0.1126963841598146,,-1.8000000000000114
-67.0,156.0,,,0.1035724553102606,,-1.8000000000000114
-67.0,157.0,,,0.0976981549416243,,-1.79741250000001
-67.0,158.0,,,0.0885303204048068,,-1.7968437500000096
-67.0,159.0,,,0.066278386998864,,-1.799987500000011
-67.0,160.0,,,0.0559480521042327,,-1.7996187500000107
-67.0,161.0,,,0.0641911378129149,,-1.7922375000000088
-67.0,162.0,,,0.0778342933139062,,-1.7856312500000062
-67.0,163.0,,,0.0525497341609408,,-1.785081250000006
-67.0,164.0,,,0.0339565318630789,34.02643013000488,-1.7986187500000088
-67.0,165.0,,,0.0317523583923802,34.12308044433594,-1.7992562500000093
-67.0,166.0,,,0.0356872104015889,33.8588419827548,-1.7999500000000097
-67.0,167.0,,,0.0452213345438409,34.00700283050537,-1.7999750000000105
-67.0,168.0,,,0.0490831292159531,34.02508544921875,-1.799987500000011
-67.0,169.0,,,0.0482040284766969,34.011549949646,-1.7975875000000094
-67.0,170.0,,,0.0424620493509625,34.06402015686035,-1.7958000000000083
-67.0,171.0,,,0.0359631657687344,34.08234357833862,-1.797100000000007
-67.0,172.0,,,0.0335292734771937,34.074281215667725,-1.7984000000000075
-67.0,173.0,,,0.0374326365684631,34.03216290473938,-1.79914375000001
-67.0,174.0,,,0.0615758197007988,34.00222373008728,-1.7950375000000087
-67.0,175.0,,,0.056260440224068,33.97738289833069,-1.796125000000006
-67.0,176.0,,,0.0406570335548256,34.067628622055054,-1.799112500000009
-67.0,177.0,,,0.03770657034816,34.10866403579712,-1.794818750000007
-67.0,178.0,,,0.0349109873041912,34.011234521865845,-1.7832125000000094
-67.0,179.0,,,0.0290989353490182,33.94330596923828,-1.786031250000009
-67.0,180.0,,,0.0286788658082669,33.92920112609863,-1.7824375000000103
-66.0,-180.0,,,0.090709397782464,33.99095058441162,-1.780512500000011
-66.0,-179.0,,,0.0814566671198677,33.94289970397949,-1.7811187500000085
-66.0,-178.0,,,0.0726844034874767,33.9102566242218,-1.7682625000000063
-66.0,-177.0,,,0.0670003455296365,33.94726753234863,-1.7660625000000074
-66.0,-176.0,,,0.062367910215773,33.9788920879364,-1.7708437500000074
-66.0,-175.0,,,0.0728735181902034,33.97628617286682,-1.7641187500000082
-66.0,-174.0,,,0.0745983577230551,34.028016328811646,-1.7621875000000078
-66.0,-173.0,,,0.0610079344506958,34.0950140953064,-1.775300000000011
-66.0,-172.0,,,0.0445478633738104,34.10313582420349,-1.7868125000000101
-66.0,-171.0,,,0.0372182225854546,34.050989866256714,-1.7965437500000057
-66.0,-170.0,,,0.0445176344975983,34.006338596343994,-1.7970312500000047
-66.0,-169.0,,,0.0499051597549278,33.95230674743652,-1.7945687500000083
-66.0,-168.0,,,0.0421358745276425,33.84781765937805,-1.7972812500000093
-66.0,-167.0,,,0.0375127155617804,33.77259945869446,-1.7997375000000098
-66.0,-166.0,,,0.0378556592810696,33.8098087310791,-1.7983187500000093
-66.0,-165.0,,,0.0370984844255513,33.933674812316895,-1.79518125000001
-66.0,-164.0,,,0.0361510623701354,34.04268717765808,-1.799631250000011
-66.0,-163.0,,,0.0323642520814784,34.0916428565979,-1.8000000000000114
-66.0,-162.0,,,0.034598423129379,34.08391308784485,-1.8000000000000114
-66.0,-161.0,,,0.0270091733276473,34.058600425720215,-1.8000000000000114
-66.0,-160.0,,,0.0260831650799032,34.03684639930725,-1.799987500000011
-66.0,-159.0,,,0.026543137993224,34.01782786051432,-1.7999500000000097
-66.0,-158.0,,,0.0336959814235769,33.99761199951172,-1.799781250000008
-66.0,-157.0,,,0.0362064299383791,33.95912742614746,-1.7998625000000092
-66.0,-156.0,,,0.0293507652291363,33.911865234375,-1.7999187500000093
-66.0,-155.0,,,0.0322166737442326,33.931828308105466,-1.799975000000011
-66.0,-154.0,,,0.0306337737274783,34.038660526275635,-1.7999812500000112
-66.0,-153.0,,,0.0277273277997198,33.94156503677368,-1.7997875000000108
-66.0,-152.0,,,0.0235582055971626,33.87073087692261,-1.7996937500000108
-66.0,-151.0,,,0.0259599677197673,33.90006103515625,-1.8000000000000114
-66.0,-150.0,,,0.0356036722768092,33.9255256652832,-1.8000000000000114
-66.0,-149.0,,,0.0267928628287425,33.696723302205406,-1.8000000000000114
-66.0,-148.0,,,0.0230143345789139,33.731332778930664,-1.7998812500000114
-66.0,-147.0,,,0.0268743739093538,33.70054769515991,-1.7999500000000115
-66.0,-146.0,,,0.0314224568881411,33.70477884465998,-1.7991562500000111
-66.0,-145.0,,,0.0308379312046154,33.69940153757731,-1.7931562500000109
-66.0,-144.0,,,0.0278680012999711,33.659022649129234,-1.7984687500000107
-66.0,-143.0,,,0.0244504437171007,33.60334618886312,-1.795718750000009
-66.0,-142.0,,,0.0230481732123745,33.617454528808594,-1.7983437500000101
-66.0,-141.0,,,0.027265466909769,33.6442449092865,-1.7807312500000083
-66.0,-140.0,,,0.031048561919562,33.59591269493103,-1.768350000000007
-66.0,-139.0,,,0.0265578362039487,33.4776086807251,-1.7716875000000063
-66.0,-138.0,,,0.0253207719929744,33.47050595283508,-1.762368750000007
-66.0,-137.0,,,0.0370337161195399,33.57735514640808,-1.7475125000000045
-66.0,-136.0,,,0.0355158803175762,33.71637644086565,-1.7320687500000005
-66.0,-135.0,,,0.0213682205373383,33.66704869270325,-1.7183812500000037
-66.0,-134.0,,,0.0275438246157301,33.55626440048218,-1.7131625000000068
-66.0,-133.0,,,0.0251044959643684,33.58769655227661,-1.7117937500000031
-66.0,-132.0,,,0.022425716446656,33.64128303527832,-1.7114937500000067
-66.0,-131.0,,,0.0241947168913334,33.62174886067708,-1.7294312500000082
-66.0,-130.0,,,0.0362790722805238,33.55595779418945,-1.731175000000007
-66.0,-129.0,,,0.0507299684907855,33.51569414138794,-1.7463000000000075
-66.0,-128.0,,,0.0938227416142983,33.49790736607143,-1.7353125000000051
-66.0,-127.0,,,0.0790868266596162,33.51149153709412,-1.6849750000000037
-66.0,-126.0,,,0.0650832533386884,33.47489547729492,-1.6189124999999998
-66.0,-125.0,,,0.0909795747427089,33.482654094696045,-1.6313000000000002
-66.0,-124.0,,,0.242604173239312,33.49828243255615,-1.7004125000000059
-66.0,-123.0,,,0.5389976285078818,33.58436632156372,-1.663981250000004
-66.0,-122.0,,,0.341996229906984,33.63094615936279,-1.6110687500000023
-66.0,-121.0,,,0.2214478383107709,33.62109971046448,-1.5589250000000003
-66.0,-120.0,,,0.1641767101378382,33.59457325935364,-1.510837500000001
-66.0,-119.0,,,0.1146436667223604,33.58561944961548,-1.3707375000000013
-66.0,-118.0,,,0.1688076104467597,33.6232373714447,-1.3123499999999992
-66.0,-117.0,,,0.219195755697747,33.72366809844971,-1.264962500000001
-66.0,-116.0,,,0.2439851072325939,33.810994148254395,-1.0965000000000011
-66.0,-115.0,,,0.0989130335871115,33.78711748123169,-1.0221750000000003
-66.0,-114.0,,,0.073804446760722,33.71566152572632,-1.0742187499999993
-66.0,-113.0,,,0.0744032676004787,33.68275737762451,-1.1633249999999993
-66.0,-112.0,,,0.069513634329355,33.66424632072449,-1.1577687500000018
-66.0,-111.0,,,0.0967623220053549,33.643961906433105,-1.1849187500000002
-66.0,-110.0,,,0.1014130014795561,33.644482374191284,-1.2543062500000013
-66.0,-109.0,,,0.1536134162413872,33.60000228881836,-1.3905187500000005
-66.0,-108.0,,,0.1116914631461275,33.48601007461548,-1.4239062500000006
-66.0,-107.0,,,0.0761519577444526,33.37010192871094,-1.2557812500000012
-66.0,-106.0,,,0.0780728901425717,33.347203731536865,-1.1016562500000018
-66.0,-105.0,,,0.1115551748893499,33.39229416847229,-1.1453375000000023
-66.0,-104.0,,,0.1353203586421767,33.4239821434021,-1.2487125000000034
-66.0,-103.0,,,0.1122721832447184,33.446858167648315,-1.3213687499999995
-66.0,-102.0,,,0.0933834869494241,33.472347021102905,-1.350156249999999
-66.0,-101.0,,,0.0593945792327847,33.51110029220581,-1.2705187500000001
-66.0,-100.0,,,0.1222163418929651,33.533530712127686,-1.2533000000000007
-66.0,-99.0,,,0.1899798552795041,33.518627643585205,-1.2494937500000003
-66.0,-98.0,,,0.284367767761004,33.52662825584412,-1.3236499999999995
-66.0,-97.0,,,0.1587525924527684,33.55934810638428,-1.4319937500000008
-66.0,-96.0,,,0.155711423038321,33.579198598861694,-1.539656250000002
-66.0,-95.0,,,0.1147124921373693,33.580379009246826,-1.5360187500000007
-66.0,-94.0,,,0.1284135820952364,33.58384346961975,-1.5674312500000025
-66.0,-93.0,,,0.1014254289131993,33.58562207221985,-1.6291250000000024
-66.0,-92.0,,,0.0695627842497254,33.56356334686279,-1.6585187499999994
-66.0,-91.0,,,0.0690939707543837,33.55117344856262,-1.686750000000003
-66.0,-90.0,,,0.0646107783652873,33.56443381309509,-1.676081250000004
-66.0,-89.0,,,0.1103077175414679,33.592841148376465,-1.6353437500000019
-66.0,-88.0,,,0.1409496415993155,33.65457320213318,-1.6683250000000025
-66.0,-87.0,,,0.112989997681349,33.696857929229736,-1.680500000000002
-66.0,-86.0,,,0.1223427858603584,33.66928219795227,-1.6798187500000026
-66.0,-85.0,,,0.0730438861478088,33.62586426734924,-1.6068250000000028
-66.0,-84.0,,,0.0839665569026136,33.63561248779297,-1.6288937499999983
-66.0,-83.0,,,0.0943574411956563,33.70826721191406,-1.6130312500000028
-66.0,-82.0,,,0.1044627039614416,33.8045289516449,-1.6620437499999992
-66.0,-81.0,,,0.1530738402988258,33.815152645111084,-1.6943312500000054
-66.0,-80.0,,,0.1338095544901718,33.77870464324951,-1.7313375000000033
-66.0,-79.0,,,0.1290159154812435,33.790616273880005,-1.726881250000006
-66.0,-78.0,,,0.1489821352306815,33.77571678161621,-1.7604437500000039
-66.0,-77.0,,,0.146752019708773,33.70109748840332,-1.7864312500000057
-66.0,-76.0,,,0.1303496590282199,33.6674919128418,-1.7850500000000054
-66.0,-75.0,,,0.1322933130070321,33.66211748123169,-1.7584187500000037
-66.0,-74.0,,,0.1431861667772007,33.58580565452576,-1.7754250000000027
-66.0,-73.0,,,0.1176097320021453,33.510525703430176,-1.7955812500000057
-66.0,-72.0,,,0.1093856842127231,33.521833658218384,-1.7988562500000078
-66.0,-71.0,,,0.1050823927514279,33.56528353691101,-1.7950687500000064
-66.0,-70.0,,,0.1097013393526053,33.54949760437012,-1.7979312500000002
-66.0,-69.0,,,0.0687939905915343,33.47101187705994,-1.7992187500000019
-66.0,-68.0,,,0.1090608737414324,33.39422369003296,-1.7998187500000078
-66.0,-67.0,,,0.1000168055483025,33.37965631484985,-1.7900937500000076
-66.0,-66.0,,,0.1213226503610965,33.423248291015625,-2.1000500000000035
-66.0,-65.0,,,0.2124304513258667,33.47063064575195,-4.374800000000015
-66.0,-64.0,,,0.0634131374683778,,-7.0092250000000265
-66.0,-63.0,,,,,-6.6243187500000245
-66.0,-62.0,,,,,-2.8506250000000044
-66.0,-61.0,,,0.0359552633860086,,-1.7643125000000033
-66.0,-60.0,,,0.0536278160943282,,-1.796950000000006
-66.0,-59.0,,,0.0420774705943516,,-1.7999812500000107
-66.0,-58.0,,,0.0759215659516045,,-1.7999187500000087
-66.0,-57.0,,,0.0937023822343902,,-1.799900000000008
-66.0,-56.0,,,0.0797203431049091,,-1.799900000000008
-66.0,-55.0,,,0.074984347076048,,-1.7998812500000079
-66.0,-54.0,,,0.0708399511007556,,-1.7999250000000089
-66.0,-53.0,,,0.0560649876409512,,-1.7989000000000075
-66.0,-52.0,,,0.0474902784228287,,-1.7993937500000095
-66.0,-51.0,,,0.0436476357493018,,-1.8000000000000114
-66.0,-50.0,,,0.0448815569466858,,-1.8000000000000114
-66.0,-49.0,,,0.0476132716637448,,-1.8000000000000114
-66.0,-48.0,,,0.0466750051565682,,-1.8000000000000114
-66.0,-47.0,,,0.0438606751527506,,-1.8000000000000114
-66.0,-46.0,,,0.0447136908130079,,-1.8000000000000114
-66.0,-45.0,,,0.03759530080076,,-1.8000000000000114
-66.0,-44.0,,,0.0255010721140069,,-1.8000000000000114
-66.0,-43.0,,,0.0241563167969618,,-1.8000000000000114
-66.0,-42.0,,,0.0302783759670376,,-1.8000000000000114
-66.0,-41.0,,,0.0362568924996599,,-1.8000000000000114
-66.0,-40.0,,,0.0394246246645132,,-1.8000000000000114
